*author: AAD
*reference: ARXIV:XXXX : 2016
*reference: CERN-EP-2016-153 : 2016
*reference: GIVE JOURNAL CITATION (IF KNOWN) : 2016
*reference: http:// : 2016
*doi: GIVE DOI
*status: Encoded 22 JUNE 2016 by ALICE
*experiment: CERN-LHC-ALICE
*detector: ALICE
*inspireId: GIVE INSPIRE ID
*cdsId: GIVE CDS ID
*durhamId: 
*title: Multiplicity-dependent enhancement of strange and multi-strange hadron production in proton-proton collisions at $\sqrt{s}=7$ TeV
*comment: CERN-LHC. The yields of strange and multi-strange hadrons are measured at midrapidity in proton-proton (pp) collisions at $\sqrt{s}$ = 7 TeV as a function of the charged-particle multiplicity density ($dN_{ch}/d\eta$). The production rate of strange particles increases faster than that of non-strange hadrons, leading to an enhancement of strange particles relative to pions, similar to that found in nucleus-nucleus collisions as well as in proton-nucleus collisions at the LHC. This is the first observation of an enhanced production of strange particles in high-multiplicity pp collisions. The magnitude of this strangeness enhancement increases with the event activity, quantified by $dN_{ch}/d\eta$, and with hadron strangeness. It reaches almost a factor of two for the $\Omega$ at the highest multiplicity presented. No enhancement is observed for particles with no strange quark content, demonstrating that the observed effect is strangeness rather than mass related. The results are not reproduced by any of the Monte Carlo models commonly used at the LHC, suggesting that further developments are needed for a complete microscopic understanding of strangeness production and indicating the presence of a phenomenon novel in high-multiplicity pp collisions.


*dataset:
*location: Figure 1
*dscomment: $K^{0}_{S}$ transverse momentum spectrum: V0M Class I (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class I
*qual: RE : P P --> $K^{0}_{S}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.2553 +- 0.003175 (DSYS=0.01501:total,DSYS=0.006067:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.2623 +- 0.001998 (DSYS=0.01544:total,DSYS=0.006197:uncorr);
 0.9 (BIN=0.8 TO 1); 0.2346 +- 0.001604 (DSYS=0.01298:total,DSYS=0.005291:uncorr);
 1.1 (BIN=1 TO 1.2); 0.1927 +- 0.001369 (DSYS=0.01096:total,DSYS=0.004465:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.1534 +- 0.001182 (DSYS=0.01082:total,DSYS=0.004268:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.1163 +- 0.0009878 (DSYS=0.007391:total,DSYS=0.002947:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.08916 +- 0.0008186 (DSYS=0.00557:total,DSYS=0.002229:uncorr);
 1.9 (BIN=1.8 TO 2); 0.0651 +- 0.0006747 (DSYS=0.004368:total,DSYS=0.001727:uncorr);
 2.1 (BIN=2 TO 2.2); 0.04714 +- 0.0005553 (DSYS=0.003375:total,DSYS=0.001323:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.0319 +- 0.0003629 (DSYS=0.002481:total,DSYS=0.0009629:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.0181 +- 0.0002301 (DSYS=0.001476:total,DSYS=0.0004788:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.009196 +- 0.0001447 (DSYS=0.0007197:total,DSYS=0.0002354:uncorr);
 3.7 (BIN=3.4 TO 4); 0.003958 +- 8.527e-05 (DSYS=0.0003271:total,DSYS=0.0001061:uncorr);
 4.5 (BIN=4 TO 5); 0.001355 +- 3.81e-05 (DSYS=0.0001086:total,DSYS=3.512e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0003709 +- 1.578e-05 (DSYS=2.908e-05:total,DSYS=1.403e-05:uncorr);
 7.25 (BIN=6.5 TO 8); 9.242e-05 +- 8.082e-06 (DSYS=1.041e-05:total,DSYS=4.936e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class VI (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class VI
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.224 +- 0.00222 (DSYS=0.01325:total,DSYS=0.005536:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.2251 +- 0.001401 (DSYS=0.01332:total,DSYS=0.005482:uncorr);
 0.9 (BIN=0.8 TO 1); 0.196 +- 0.001115 (DSYS=0.01089:total,DSYS=0.004519:uncorr);
 1.1 (BIN=1 TO 1.2); 0.1584 +- 0.0009443 (DSYS=0.009043:total,DSYS=0.003744:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.1226 +- 0.0008032 (DSYS=0.008659:total,DSYS=0.003446:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.0929 +- 0.0006694 (DSYS=0.005917:total,DSYS=0.002386:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.0678 +- 0.000542 (DSYS=0.004242:total,DSYS=0.001712:uncorr);
 1.9 (BIN=1.8 TO 2); 0.05016 +- 0.0004483 (DSYS=0.003372:total,DSYS=0.001347:uncorr);
 2.1 (BIN=2 TO 2.2); 0.03489 +- 0.0003614 (DSYS=0.002501:total,DSYS=0.0009874:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.02365 +- 0.0002354 (DSYS=0.001841:total,DSYS=0.0007189:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.01331 +- 0.000148 (DSYS=0.001086:total,DSYS=0.0003556:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.006425 +- 8.992e-05 (DSYS=0.0005031:total,DSYS=0.0001654:uncorr);
 3.7 (BIN=3.4 TO 4); 0.002739 +- 5.258e-05 (DSYS=0.0002264:total,DSYS=7.359e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.001033 +- 2.432e-05 (DSYS=8.289e-05:total,DSYS=2.719e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0002357 +- 9.354e-06 (DSYS=1.847e-05:total,DSYS=8.902e-06:uncorr);
 7.25 (BIN=6.5 TO 8); 6.989e-05 +- 5.009e-06 (DSYS=7.87e-06:total,DSYS=3.723e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class VII (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class VII
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.1883 +- 0.001982 (DSYS=0.01124:total,DSYS=0.004889:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.1846 +- 0.001226 (DSYS=0.01098:total,DSYS=0.004644:uncorr);
 0.9 (BIN=0.8 TO 1); 0.1571 +- 0.0009573 (DSYS=0.008754:total,DSYS=0.00369:uncorr);
 1.1 (BIN=1 TO 1.2); 0.1221 +- 0.0007899 (DSYS=0.006997:total,DSYS=0.002946:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.09224 +- 0.0006597 (DSYS=0.006525:total,DSYS=0.002616:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.06744 +- 0.0005397 (DSYS=0.004306:total,DSYS=0.001758:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.04801 +- 0.00043 (DSYS=0.00301:total,DSYS=0.001226:uncorr);
 1.9 (BIN=1.8 TO 2); 0.03436 +- 0.0003502 (DSYS=0.00232:total,DSYS=0.0009484:uncorr);
 2.1 (BIN=2 TO 2.2); 0.02379 +- 0.0002813 (DSYS=0.001712:total,DSYS=0.0006896:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.01572 +- 0.0001799 (DSYS=0.001226:total,DSYS=0.0004852:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.008913 +- 0.0001132 (DSYS=0.0007289:total,DSYS=0.0002421:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.00425 +- 6.871e-05 (DSYS=0.0003332:total,DSYS=0.0001105:uncorr);
 3.7 (BIN=3.4 TO 4); 0.001814 +- 4.042e-05 (DSYS=0.0001504:total,DSYS=5.014e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0006532 +- 1.831e-05 (DSYS=5.254e-05:total,DSYS=1.756e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0001569 +- 7.282e-06 (DSYS=1.232e-05:total,DSYS=5.986e-06:uncorr);
 7.25 (BIN=6.5 TO 8); 4.713e-05 +- 3.999e-06 (DSYS=5.305e-06:total,DSYS=2.507e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class VIII (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class VIII
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.1609 +- 0.001777 (DSYS=0.0099:total,DSYS=0.004813:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.1479 +- 0.001056 (DSYS=0.008998:total,DSYS=0.004162:uncorr);
 0.9 (BIN=0.8 TO 1); 0.1213 +- 0.0008027 (DSYS=0.006874:total,DSYS=0.003108:uncorr);
 1.1 (BIN=1 TO 1.2); 0.09439 +- 0.0006578 (DSYS=0.005467:total,DSYS=0.002412:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.06747 +- 0.0005335 (DSYS=0.004802:total,DSYS=0.001985:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.04783 +- 0.0004286 (DSYS=0.003077:total,DSYS=0.001302:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.03371 +- 0.0003382 (DSYS=0.00213:total,DSYS=0.0009023:uncorr);
 1.9 (BIN=1.8 TO 2); 0.02348 +- 0.0002715 (DSYS=0.001589:total,DSYS=0.0006575:uncorr);
 2.1 (BIN=2 TO 2.2); 0.01624 +- 0.000218 (DSYS=0.001174:total,DSYS=0.0004836:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.01079 +- 0.0001399 (DSYS=0.0008454:total,DSYS=0.0003415:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.005811 +- 8.645e-05 (DSYS=0.0004761:total,DSYS=0.0001606:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.002807 +- 5.262e-05 (DSYS=0.0002208:total,DSYS=7.535e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.001159 +- 3.06e-05 (DSYS=9.618e-05:total,DSYS=3.231e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0004247 +- 1.406e-05 (DSYS=3.422e-05:total,DSYS=1.157e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0001113 +- 5.853e-06 (DSYS=8.751e-06:total,DSYS=4.26e-06:uncorr);
 7.25 (BIN=6.5 TO 8); 2.395e-05 +- 2.779e-06 (DSYS=2.701e-06:total,DSYS=1.284e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class IX (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class IX
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.1173 +- 0.001116 (DSYS=0.008441:total,DSYS=0.005609:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.1053 +- 0.000656 (DSYS=0.007223:total,DSYS=0.004461:uncorr);
 0.9 (BIN=0.8 TO 1); 0.0825 +- 0.0004852 (DSYS=0.005257:total,DSYS=0.003201:uncorr);
 1.1 (BIN=1 TO 1.2); 0.05997 +- 0.0003812 (DSYS=0.003818:total,DSYS=0.002206:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.04148 +- 0.0003016 (DSYS=0.003137:total,DSYS=0.001617:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.02901 +- 0.0002389 (DSYS=0.001998:total,DSYS=0.001064:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.01996 +- 0.0001862 (DSYS=0.001357:total,DSYS=0.0007321:uncorr);
 1.9 (BIN=1.8 TO 2); 0.01339 +- 0.000145 (DSYS=0.0009601:total,DSYS=0.0004908:uncorr);
 2.1 (BIN=2 TO 2.2); 0.009163 +- 0.0001157 (DSYS=0.0006991:total,DSYS=0.0003529:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.005674 +- 7.194e-05 (DSYS=0.0004664:total,DSYS=0.0002283:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.003057 +- 4.393e-05 (DSYS=0.0002608:total,DSYS=0.0001115:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.001423 +- 2.642e-05 (DSYS=0.0001174:total,DSYS=5.188e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.0005829 +- 1.531e-05 (DSYS=5.046e-05:total,DSYS=2.166e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0001961 +- 6.788e-06 (DSYS=1.649e-05:total,DSYS=7.137e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 4.836e-05 +- 2.814e-06 (DSYS=3.935e-06:total,DSYS=2.112e-06:uncorr);
 7.25 (BIN=6.5 TO 8); 1.613e-05 +- 1.625e-06 (DSYS=1.869e-06:total,DSYS=9.659e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Lambda+\bar{\Lambda}$ transverse momentum spectrum: V0M Class X (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class X
*qual: RE : P P --> $\Lambda+\bar{\Lambda}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.5 (BIN=0.4 TO 0.6); 0.06211 +- 0.0006323 (DSYS=0.006459:total,DSYS=0.005528:uncorr);
 0.7 (BIN=0.6 TO 0.8); 0.05162 +- 0.0003507 (DSYS=0.004791:total,DSYS=0.003899:uncorr);
 0.9 (BIN=0.8 TO 1); 0.03588 +- 0.0002395 (DSYS=0.002933:total,DSYS=0.002305:uncorr);
 1.1 (BIN=1 TO 1.2); 0.02358 +- 0.0001773 (DSYS=0.001846:total,DSYS=0.001381:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.01518 +- 0.0001348 (DSYS=0.00131:total,DSYS=0.0008647:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.01005 +- 0.0001036 (DSYS=0.0008067:total,DSYS=0.0005549:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.006204 +- 7.639e-05 (DSYS=0.0004898:total,DSYS=0.0003372:uncorr);
 1.9 (BIN=1.8 TO 2); 0.004195 +- 5.973e-05 (DSYS=0.0003452:total,DSYS=0.0002287:uncorr);
 2.1 (BIN=2 TO 2.2); 0.002687 +- 4.643e-05 (DSYS=0.0002312:total,DSYS=0.0001488:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.00162 +- 2.823e-05 (DSYS=0.0001468:total,DSYS=8.991e-05:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.0008477 +- 1.717e-05 (DSYS=7.918e-05:total,DSYS=4.467e-05:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.0003706 +- 1.014e-05 (DSYS=3.367e-05:total,DSYS=1.956e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.0001494 +- 5.839e-06 (DSYS=1.403e-05:total,DSYS=7.757e-06:uncorr);
 4.5 (BIN=4 TO 5); 4.935e-05 +- 2.608e-06 (DSYS=4.516e-06:total,DSYS=2.529e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 1.256e-05 +- 1.084e-06 (DSYS=1.121e-06:total,DSYS=7.158e-07:uncorr);
 7.25 (BIN=6.5 TO 8); 4.254e-06 +- 6.36e-07 (DSYS=5.046e-07:total,DSYS=2.766e-07:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class I (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class I
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.0484 +- 0.002813 (DSYS=0.002899:total,DSYS=0.00145:uncorr);
 1.1 (BIN=1 TO 1.2); 0.05089 +- 0.002544 (DSYS=0.002687:total,DSYS=0.001341:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.04265 +- 0.001964 (DSYS=0.002231:total,DSYS=0.001109:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.03867 +- 0.00165 (DSYS=0.002007:total,DSYS=0.0009165:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.03481 +- 0.001361 (DSYS=0.001784:total,DSYS=0.0008238:uncorr);
 1.9 (BIN=1.8 TO 2); 0.02933 +- 0.001112 (DSYS=0.001475:total,DSYS=0.0006926:uncorr);
 2.1 (BIN=2 TO 2.2); 0.02415 +- 0.0009496 (DSYS=0.00124:total,DSYS=0.000573:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.01753 +- 0.0006162 (DSYS=0.0009422:total,DSYS=0.0004184:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.01163 +- 0.0004073 (DSYS=0.0006052:total,DSYS=0.0002764:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.006194 +- 0.0002551 (DSYS=0.0003213:total,DSYS=0.0001565:uncorr);
 3.7 (BIN=3.4 TO 4); 0.003553 +- 0.0001726 (DSYS=0.000192:total,DSYS=9.066e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.001307 +- 7.967e-05 (DSYS=8.128e-05:total,DSYS=3.462e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0003175 +- 3.233e-05 (DSYS=2.149e-05:total,DSYS=8.638e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class II (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class II
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.03865 +- 0.001327 (DSYS=0.002319:total,DSYS=0.001167:uncorr);
 1.1 (BIN=1 TO 1.2); 0.03599 +- 0.001135 (DSYS=0.001898:total,DSYS=0.0009446:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.03471 +- 0.0009181 (DSYS=0.001815:total,DSYS=0.0009028:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.03005 +- 0.0007547 (DSYS=0.00156:total,DSYS=0.0007123:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.02575 +- 0.0006363 (DSYS=0.00132:total,DSYS=0.0006094:uncorr);
 1.9 (BIN=1.8 TO 2); 0.01926 +- 0.0004995 (DSYS=0.0009723:total,DSYS=0.0004631:uncorr);
 2.1 (BIN=2 TO 2.2); 0.01573 +- 0.0004254 (DSYS=0.0008076:total,DSYS=0.0003732:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.01165 +- 0.000282 (DSYS=0.0006288:total,DSYS=0.000284:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.0072 +- 0.0001773 (DSYS=0.0003747:total,DSYS=0.0001711:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.004029 +- 0.0001132 (DSYS=0.0002104:total,DSYS=0.0001047:uncorr);
 3.7 (BIN=3.4 TO 4); 0.002111 +- 7.155e-05 (DSYS=0.000114:total,DSYS=5.386e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0008026 +- 3.292e-05 (DSYS=4.992e-05:total,DSYS=2.126e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0001996 +- 1.353e-05 (DSYS=1.35e-05:total,DSYS=5.429e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class III (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class III
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.03552 +- 0.001133 (DSYS=0.002131:total,DSYS=0.001072:uncorr);
 1.1 (BIN=1 TO 1.2); 0.03143 +- 0.0009333 (DSYS=0.001659:total,DSYS=0.0008268:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.0282 +- 0.0007298 (DSYS=0.001478:total,DSYS=0.0007401:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.02353 +- 0.0005849 (DSYS=0.001225:total,DSYS=0.0005669:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.0198 +- 0.0004866 (DSYS=0.001016:total,DSYS=0.0004724:uncorr);
 1.9 (BIN=1.8 TO 2); 0.01407 +- 0.0003722 (DSYS=0.0007103:total,DSYS=0.0003377:uncorr);
 2.1 (BIN=2 TO 2.2); 0.0111 +- 0.0003086 (DSYS=0.0005702:total,DSYS=0.0002635:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.008271 +- 0.0002056 (DSYS=0.0004454:total,DSYS=0.0001996:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.005348 +- 0.0001334 (DSYS=0.0002787:total,DSYS=0.000128:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.002769 +- 8.043e-05 (DSYS=0.0001437:total,DSYS=6.999e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.001429 +- 5.138e-05 (DSYS=7.721e-05:total,DSYS=3.646e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0004751 +- 2.233e-05 (DSYS=2.955e-05:total,DSYS=1.259e-05:uncorr);
 5.75 (BIN=5 TO 6.5); 0.0001166 +- 8.867e-06 (DSYS=7.889e-06:total,DSYS=3.172e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class IV (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class IV
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
*xheader: $p_{T}$ (GeV/c)
*data: x : y
 0.8 (BIN=0.6 TO 1); 0.02892 +- 0.0009974 (DSYS=0.001736:total,DSYS=0.0008741:uncorr);
 1.1 (BIN=1 TO 1.2); 0.02692 +- 0.0008417 (DSYS=0.001421:total,DSYS=0.0007076:uncorr);
 1.3 (BIN=1.2 TO 1.4); 0.02281 +- 0.0006426 (DSYS=0.001197:total,DSYS=0.0006026:uncorr);
 1.5 (BIN=1.4 TO 1.6); 0.01926 +- 0.000518 (DSYS=0.001003:total,DSYS=0.0004625:uncorr);
 1.7 (BIN=1.6 TO 1.8); 0.01455 +- 0.0004041 (DSYS=0.0007491:total,DSYS=0.0003513:uncorr);
 1.9 (BIN=1.8 TO 2); 0.01151 +- 0.0003239 (DSYS=0.0005805:total,DSYS=0.0002753:uncorr);
 2.1 (BIN=2 TO 2.2); 0.009188 +- 0.0002713 (DSYS=0.0004733:total,DSYS=0.0002213:uncorr);
 2.35 (BIN=2.2 TO 2.5); 0.006574 +- 0.0001767 (DSYS=0.0003539:total,DSYS=0.0001584:uncorr);
 2.7 (BIN=2.5 TO 2.9); 0.004044 +- 0.0001107 (DSYS=0.0002107:total,DSYS=9.665e-05:uncorr);
 3.15 (BIN=2.9 TO 3.4); 0.002152 +- 6.797e-05 (DSYS=0.0001117:total,DSYS=5.44e-05:uncorr);
 3.7 (BIN=3.4 TO 4); 0.00102 +- 4.06e-05 (DSYS=5.525e-05:total,DSYS=2.631e-05:uncorr);
 4.5 (BIN=4 TO 5); 0.0003547 +- 1.858e-05 (DSYS=2.206e-05:total,DSYS=9.396e-06:uncorr);
 5.75 (BIN=5 TO 6.5); 8.918e-05 +- 7.409e-06 (DSYS=6.035e-06:total,DSYS=2.426e-06:uncorr);
*dataend:


*dataset:
*location: Figure 1
*dscomment: $\Xi^{-}+\bar{\Xi}^{+}$ transverse momentum spectrum: V0M Class V (pp at $\sqrt{s}=7$ TeV)
*obskey: $p_{T}$-differential yields measured in $|y|<0.5$ for a selection of event classes (see Table 1)
*qual: Multiplicity : V0M Class V
*qual: RE : P P --> $\Xi^{-}+\bar{\Xi}^{+}$ + X
*qual: SQRT(S) IN GEV : 7000.0
*qual: YRAP(CM) : -0.5 0.5
*yheader: $\frac{1}{N_{ev}}\frac{d^2N}{dy dp_{T}}$ (GeV/c)$^{-1}$
